"","Year","State","Fruit","Category","Item","Meas Type","Metric","Domain","Type","Name","Code","Value"
"1078",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","TRIFLOXYSTROBIN ","129112","0.124"
"1079",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","TRIFLUMIZOLE ","128879","0.251"
"1080",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," HERBICIDE","CARFENTRAZONE-ETHYL ","128712","(D)"
"1081",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," HERBICIDE","FLUMIOXAZIN ","129034","0.084"
"1082",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," HERBICIDE","GLYPHOSATE ISO. SALT ","103601","(D)"
"1083",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," HERBICIDE","GLYPHOSATE POT. SALT ","103613","(D)"
"1084",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," HERBICIDE","NAPROPAMIDE ","103001","(D)"
"1085",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," HERBICIDE","OXYFLUORFEN ","111601","0.301"
"1086",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," HERBICIDE","PARAQUAT ","61601","(D)"
"1087",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," HERBICIDE","PENDIMETHALIN ","108501","1.327"
"1088",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","ABAMECTIN ","122804","0.018"
"1089",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","ACEQUINOCYL ","6329","0.305"
"1090",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","ACETAMIPRID ","99050","0.138"
"1091",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","AZADIRACHTIN ","121701","0.029"
"1092",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","BEAUVERIA BASSIANA ","128924","(NA)"
"1093",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","BIFENAZATE ","586","0.505"
"1094",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","BIFENTHRIN ","128825","0.123"
"1095",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","BT KURSTAK ABTS-1857 ","6523","(NA)"
"1096",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","BT KURSTAKI ABTS-351 ","6522","(NA)"
"1097",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","BT KURSTAKI EG7841 ","6453","(NA)"
"1098",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","BT KURSTAKI SA-11 ","6519","(NA)"
"1099",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","BT SUB AIZAWAI GC-91 ","6426","(NA)"
"1100",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","BUPROFEZIN ","275100","(D)"
"1101",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","BURKHOLDERIA A396 CELLS & MEDIA ","6534","(NA)"
"1102",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","CANOLA OIL ","11332","(D)"
"1103",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","CHLORANTRANILIPROLE ","90100","0.066"
"1104",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA ","16329","(NA)"
"1105",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","CYANTRANILIPROLE ","90098","0.109"
"1106",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","CYFLUMETOFEN ","138831","0.178"
"1107",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","DIAZINON ","57801","(D)"
"1108",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","ETOXAZOLE ","107091","(D)"
"1109",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","FENBUTATIN-OXIDE ","104601","(D)"
"1110",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","FENPROPATHRIN ","127901","0.233"
"1111",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","FENPYROXIMATE ","129131","0.106"
"1112",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","FLONICAMID ","128016","0.088"
"1113",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","FLUPYRADIFURONE ","122304","0.18"
"1114",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","HELICOVERPA ZEA NPV ","107300","(NA)"
"1115",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","HEXYTHIAZOX ","128849","0.218"
"1116",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","IMIDACLOPRID ","129099","0.513"
"1117",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","MALATHION ","57701","2.027"
"1118",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","METHOXYFENOZIDE ","121027","0.169"
"1119",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","NALED ","34401","0.907"
"1120",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","NEEM OIL ","25006","0.779"
"1121",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","NEEM OIL, CLAR. HYD. ","25007","2.222"
"1122",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","NOVALURON ","124002","0.077"
"1123",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","PETROLEUM DISTILLATE ","63503","(D)"
"1124",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","PIPERONYL BUTOXIDE ","67501","(D)"
"1125",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","POTASSIUM SALTS ","79021","(D)"
"1126",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","PYRETHRINS ","69001","0.041"
"1127",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","PYRIDABEN ","129105","(D)"
"1128",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","PYRIPROXYFEN ","129032","(D)"
"1129",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","SPINETORAM ","110007","0.076"
"1130",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","SPINOSAD ","110003","0.095"
"1131",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","SPIROMESIFEN ","24875","0.252"
"1132",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","THIAMETHOXAM ","60109","0.065"
"1133",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","ACIBENZOLAR-S-METHYL ","61402","(D)"
"1134",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","CAPRIC ACID ","128955","(D)"
"1135",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","CAPRYLIC ACID ","128919","(D)"
"1136",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","CAPSICUM OLEORESIN EXTRACT ","70704","(NA)"
"1137",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","CHLOROPICRIN ","81501","196.615"
"1138",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","DICHLOROPROPENE ","29001","70.726"
"1139",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","FLUTRIAFOL ","128940","0.113"
"1140",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","GARLIC OIL ","128827","(D)"
"1141",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","HYDROGEN PEROXIDE ","595","2.372"
"1142",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","IRON PHOSPHATE ","34903","(D)"
"1143",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","METAM-POTASSIUM ","39002","240.829"
"1144",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","MINERAL OIL ","63502","(D)"
"1145",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","PAECILOMYCES FUMOSOR ","115002","(D)"
"1146",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","PEROXYACETIC ACID ","63201","0.491"
"1147",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","POTASSIUM SILICATE ","72606","(D)"
"1148",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009 ","6800","(NA)"
"1149",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","REYNOUTRIA SACHALINE ","55809","0.199"
"1150",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","AZOXYSTROBIN ","128810","0.26"
"1151",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","BACILLUS AMYLOLIQUEFAC F727 ","16489","(NA)"
"1152",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS MBI 600 ","129082","(NA)"
"1153",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747 ","16482","(NA)"
"1154",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","BACILLUS PUMILUS ","6485","(NA)"
"1155",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","BACILLUS SUBTILIS ","6479","(NA)"
"1156",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","BLAD ","30006","(D)"
"1157",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","BORAX DECAHYDRATE ","11102","0.021"
"1158",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","BOSCALID ","128008","0.506"
"1159",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","BT SUBSP KURSTAKI EVB-113-19 ","6544","(NA)"
"1160",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","CAPTAN ","81301","14.256"
"1161",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","COPPER OCTANOATE ","23306","(D)"
"1162",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","CYFLUFENAMID ","555550","0.031"
"1163",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","CYPRODINIL ","288202","0.591"
"1164",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","DIFENOCONAZOLE ","128847","(D)"
"1165",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","FENHEXAMID ","90209","0.974"
"1166",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","FLUDIOXONIL ","71503","0.394"
"1167",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","FLUOPYRAM ","80302","0.254"
"1168",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","FLUXAPYROXAD ","138009","0.202"
"1169",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","FOSETYL-AL ","123301","(D)"
"1170",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","ISOFETAMID ","270000","(D)"
"1171",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","MEFENOXAM ","113502","0.566"
"1172",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","MONO-POTASSIUM SALT ","76416","(D)"
"1173",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","MYCLOBUTANIL ","128857","0.237"
"1174",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","PENTHIOPYRAD ","90112","0.35"
"1175",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","POLYOXIN D ZINC SALT ","230000","0.183"
"1176",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","POTASSIUM BICARBON. ","73508","10.775"
"1177",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","PROPICONAZOLE ","122101","0.14"
"1178",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","PYRACLOSTROBIN ","99100","0.23"
"1179",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","PYRIMETHANIL ","288201","0.989"
"1180",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","QUINOLINE ","55459","0.139"
"1181",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","STREPTOMYCES LYDICUS ","6327","(NA)"
"1182",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","SULFUR ","77501","17.216"
"1183",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","TETRACONAZOLE ","120603","0.056"
"1184",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","THIOPHANATE-METHYL ","102001","0.815"
"1185",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","THIRAM ","79801","5.029"
"1186",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","TRIFLOXYSTROBIN ","129112","0.249"
"1187",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","TRIFLUMIZOLE ","128879","0.461"
"1188",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," HERBICIDE","CARFENTRAZONE-ETHYL ","128712","(D)"
"1189",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," HERBICIDE","FLUMIOXAZIN ","129034","0.099"
"1190",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," HERBICIDE","GLYPHOSATE ISO. SALT ","103601","(D)"
"1191",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," HERBICIDE","GLYPHOSATE POT. SALT ","103613","(D)"
"1192",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," HERBICIDE","NAPROPAMIDE ","103001","(D)"
"1193",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," HERBICIDE","OXYFLUORFEN ","111601","0.388"
"1194",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," HERBICIDE","PARAQUAT ","61601","(D)"
"1195",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," HERBICIDE","PENDIMETHALIN ","108501","1.357"
"1196",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","ABAMECTIN ","122804","0.025"
"1197",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","ACEQUINOCYL ","6329","0.453"
"1198",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","ACETAMIPRID ","99050","0.184"
"1199",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","AZADIRACHTIN ","121701","0.048"
"1200",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","BEAUVERIA BASSIANA ","128924","(NA)"
"1201",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","BIFENAZATE ","586","0.872"
"1202",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","BIFENTHRIN ","128825","0.191"
"1203",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","BT KURSTAK ABTS-1857 ","6523","(NA)"
"1204",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","BT KURSTAKI ABTS-351 ","6522","(NA)"
"1205",2021,"CALIFORNIA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","BT KURSTAKI EG7841 ","6453","(NA)"
